,CommID,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId
0,Ugyg0ur7xvRtEBGZY3l4AaABAg,Jenn Im,https://yt3.ggpht.com/a/AGF-l78dBoc7rLWB6tLgSzuyj3z6AH_oDltuFIhsBQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCgWfS_47YPVbKx5EK4FLm4A,{'value': 'UCgWfS_47YPVbKx5EK4FLm4A'},ZcCp6ghTP78,This vlog is PACKED with packing essentials.,This vlog is PACKED with packing essentials.,True,none,205,2019-12-22T17:15:38.000Z,2019-12-22T17:15:38.000Z,0
1,Ugyg0ur7xvRtEBGZY3l4AaABAg.92r-Y2bx9r493ApbN_5rCr,Kim Delgado,https://yt3.ggpht.com/a/AGF-l784X-Yg_I8--ie1R1M3hVfEqWCCOHzHhwZTpw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkf00zc88oK-Rm3rwMKEs5A,{'value': 'UCkf00zc88oK-Rm3rwMKEs5A'},ZcCp6ghTP78,Jenn Im don’t use FRESH products check out their problems with the FDA!,Jenn Im don’t use FRESH products check out their problems with the FDA!,True,none,0,2019-12-30T19:24:09.000Z,2019-12-30T19:24:09.000Z,Ugyg0ur7xvRtEBGZY3l4AaABAg
2,Ugyg0ur7xvRtEBGZY3l4AaABAg.92r-Y2bx9r492wXfqjWbK5,Julie Elise,https://yt3.ggpht.com/a/AGF-l7_T_MRZWiIVteO01DW6o9-JS7tQ0AiyduoWzA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCaehBII4BMTOFVqLWcJBvPg,{'value': 'UCaehBII4BMTOFVqLWcJBvPg'},ZcCp6ghTP78,Jenn I’m so proud of you and your packing list! It’s really the only way to go. ✌🏼,Jenn I’m so proud of you and your packing list! It’s really the only way to go. ✌🏼,True,none,0,2019-12-24T20:50:08.000Z,2019-12-24T20:50:08.000Z,Ugyg0ur7xvRtEBGZY3l4AaABAg
3,Ugyg0ur7xvRtEBGZY3l4AaABAg.92r-Y2bx9r492uw3PkVGVP,Lucky Charm,https://yt3.ggpht.com/a/AGF-l78XXdfOp50ceQOSFFFdWZtgavyLmQ24B_uhlA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCcZeLuS66rEJ8PtTrZYUXeA,{'value': 'UCcZeLuS66rEJ8PtTrZYUXeA'},ZcCp6ghTP78,"love the video super cute. I am doing photography, since i moved I go my home town to New Jersey from Arizona for a month of August every year, I have Nikon D60, what lens do i need I want to start doing same kind photos from beginning what do i need to use it? do i need buy my self a speed light?","love the video super cute. I am doing photography, since i moved I go my home town to New Jersey from Arizona for a month of August every year, I have Nikon D60, what lens do i need I want to start doing same kind photos from beginning what do i need to use it? do i need buy my self a speed light?",True,none,0,2019-12-24T05:53:28.000Z,2019-12-24T05:53:28.000Z,Ugyg0ur7xvRtEBGZY3l4AaABAg
4,Ugyg0ur7xvRtEBGZY3l4AaABAg.92r-Y2bx9r492shRIZFMSa,李孟融,https://yt3.ggpht.com/a/AGF-l7_THENuk2fLzlreQ5vFdiLnfrC4nWTwniZO2w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbQ4sgQrKU2yqCYMnGK9jDA,{'value': 'UCbQ4sgQrKU2yqCYMnGK9jDA'},ZcCp6ghTP78,Dad jokes hahaha,Dad jokes hahaha,True,none,0,2019-12-23T09:07:10.000Z,2019-12-23T09:07:10.000Z,Ugyg0ur7xvRtEBGZY3l4AaABAg
5,Ugyg0ur7xvRtEBGZY3l4AaABAg.92r-Y2bx9r492r_pLbqIlq,KT Ho,https://yt3.ggpht.com/a/AGF-l79TjHV8AtIZ0_IgD5qvpJs-sMgO7Wq9Z-TdyA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC-mv4VHuiHtxSYH6ujWC47g,{'value': 'UC-mv4VHuiHtxSYH6ujWC47g'},ZcCp6ghTP78,do you remember where that skincare pouch is from? :o,do you remember where that skincare pouch is from? :o,True,none,0,2019-12-22T22:41:27.000Z,2019-12-22T22:41:27.000Z,Ugyg0ur7xvRtEBGZY3l4AaABAg
6,UgyBJ1hk-TxvlV-9rBl4AaABAg,Blue Note,https://yt3.ggpht.com/a/AGF-l78HQz_hyhwlhnZQppuX_01Um_tfOw4wX7-bzQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCaILRA7fa9WOI2Cl3Qof6Vg,{'value': 'UCaILRA7fa9WOI2Cl3Qof6Vg'},ZcCp6ghTP78,The only not cute thing about that facial place was the prices,The only not cute thing about that facial place was the prices,True,none,60,2019-12-23T03:16:11.000Z,2019-12-23T03:16:11.000Z,0
7,UgyBJ1hk-TxvlV-9rBl4AaABAg.92s4G_NZTyH92v68_l8dII,Y&Y - 와이앤와이,https://yt3.ggpht.com/a/AGF-l7_l9PtHYx8u8hs3HX57ugAtewLR7UH3EWG9WA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCwTIa7hG58izsbrGqmW6YBA,{'value': 'UCwTIa7hG58izsbrGqmW6YBA'},ZcCp6ghTP78,😂Same here,😂Same here,True,none,2,2019-12-24T07:30:17.000Z,2019-12-24T07:30:17.000Z,UgyBJ1hk-TxvlV-9rBl4AaABAg
8,UgyBJ1hk-TxvlV-9rBl4AaABAg.92s4G_NZTyH92t-lVd72WJ,allofthelightsandsounds,https://yt3.ggpht.com/a/AGF-l7-ICDdLbcx0DQY5qNkPi5XRRjyD3Bf5nEO1YQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCb3-p2pEpAuvn9Q7oPHkQtg,{'value': 'UCb3-p2pEpAuvn9Q7oPHkQtg'},ZcCp6ghTP78,Blue Note forreal tho. I choked when I saw the price list 😅😷,Blue Note forreal tho. I choked when I saw the price list 😅😷,True,none,6,2019-12-23T11:56:05.000Z,2019-12-23T11:56:05.000Z,UgyBJ1hk-TxvlV-9rBl4AaABAg
9,Ugx_IvDb38iYb3rbZdx4AaABAg,Yina Sibrian,https://yt3.ggpht.com/a/AGF-l79ZmdNy3-C3CBOq6ljuGs_Ewewv3_ZtlaMJ5w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCDP3D8zndrlnpxciQxzaX3g,{'value': 'UCDP3D8zndrlnpxciQxzaX3g'},ZcCp6ghTP78,Has anyone ever packed and used what you packed the morning before you leave and end up leaving crucial things behind!!,Has anyone ever packed and used what you packed the morning before you leave and end up leaving crucial things behind!!,True,none,112,2019-12-22T18:14:43.000Z,2019-12-22T18:14:43.000Z,0
10,Ugx_IvDb38iYb3rbZdx4AaABAg.92r6IlrltcI93u7vVpexXU,Hadeel Damerji,https://yt3.ggpht.com/a/AGF-l79CUU0RYYn5qmy31Bcey_e_xXd3cO3MISv7UQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpIzIqz2gmpAypS1wMJTVig,{'value': 'UCpIzIqz2gmpAypS1wMJTVig'},ZcCp6ghTP78,Me in a comment,Me in a comment,True,none,0,2020-01-17T18:58:00.000Z,2020-01-17T18:58:00.000Z,Ugx_IvDb38iYb3rbZdx4AaABAg
11,Ugx_IvDb38iYb3rbZdx4AaABAg.92r6IlrltcI93boADd5eBf,sdn001,https://yt3.ggpht.com/a/AGF-l78S_6yzLaBL4ncnp7njQWA1eoUU_nJxQXJz2w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCZDchiJs6YIWTetOy9ZIQ3w,{'value': 'UCZDchiJs6YIWTetOy9ZIQ3w'},ZcCp6ghTP78,relatable,relatable,True,none,0,2020-01-10T16:10:19.000Z,2020-01-10T16:10:19.000Z,Ugx_IvDb38iYb3rbZdx4AaABAg
12,Ugx_IvDb38iYb3rbZdx4AaABAg.92r6IlrltcI92swiPZ-Pxo,Catalina MC,https://yt3.ggpht.com/a/AGF-l7-BWKsmLPJnW7a1FcEqhTp6_u7_DD0wvoohmw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQzL65owG_AWOLrrZH5IlFA,{'value': 'UCQzL65owG_AWOLrrZH5IlFA'},ZcCp6ghTP78,yup!!! many times lol.,yup!!! many times lol.,True,none,0,2019-12-23T11:20:43.000Z,2019-12-23T11:20:43.000Z,Ugx_IvDb38iYb3rbZdx4AaABAg
13,UgyLtk9ugHdhc3hhAoN4AaABAg,Pam O,https://yt3.ggpht.com/a/AGF-l7_WLf-dAvlubBWQae0TXna0rs_fUForHcEOyA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCxpbnxPvDUC-bzlTW5Ktdmg,{'value': 'UCxpbnxPvDUC-bzlTW5Ktdmg'},ZcCp6ghTP78,Damn your skin is a whole mood. No redness after extraction just instant glow! Looks effing amazing.,Damn your skin is a whole mood. No redness after extraction just instant glow! Looks effing amazing.,True,none,88,2019-12-22T17:14:12.000Z,2019-12-22T17:16:02.000Z,0
14,UgzpLs1W72iyegXnfVF4AaABAg,Tenzin Minkey,https://yt3.ggpht.com/a/AGF-l7-UF1RkeBeh5rV7ATybaXhh6tPBV0KdyUZ0cA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC2nWoAmT62AJLECeTQHu3ZQ,{'value': 'UC2nWoAmT62AJLECeTQHu3ZQ'},ZcCp6ghTP78,I hope paris was good for u coz our transport is seriously so bad due to strike... m just sad I that I didn’t meet u when u r here near by me.😭😭 if u r still here than plzzzz annonce some meet up ...,I hope paris was good for u coz our transport is seriously so bad due to strike... m just sad I that I didn’t meet u when u r here near by me.😭😭 if u r still here than plzzzz annonce some meet up ...,True,none,106,2019-12-22T17:03:51.000Z,2019-12-22T17:03:51.000Z,0
15,UgzpLs1W72iyegXnfVF4AaABAg.92qzBg4eg-j92r-n0e1Nn-,Tenzin Minkey,https://yt3.ggpht.com/a/AGF-l7-UF1RkeBeh5rV7ATybaXhh6tPBV0KdyUZ0cA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC2nWoAmT62AJLECeTQHu3ZQ,{'value': 'UC2nWoAmT62AJLECeTQHu3ZQ'},ZcCp6ghTP78,Jenn Im 😭 plzz if next time u come than let’s do this coz I seriously want to meet and have a good talk with u..🥰🥰🥰,Jenn Im 😭 plzz if next time u come than let’s do this coz I seriously want to meet and have a good talk with u..🥰🥰🥰,True,none,2,2019-12-22T17:17:49.000Z,2019-12-22T17:17:49.000Z,UgzpLs1W72iyegXnfVF4AaABAg
16,UgzpLs1W72iyegXnfVF4AaABAg.92qzBg4eg-j92r-a-MEkip,Jenn Im,https://yt3.ggpht.com/a/AGF-l78dBoc7rLWB6tLgSzuyj3z6AH_oDltuFIhsBQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCgWfS_47YPVbKx5EK4FLm4A,{'value': 'UCgWfS_47YPVbKx5EK4FLm4A'},ZcCp6ghTP78,"Ahh I'm sorry Tenzin, but I already left Paris! );","Ahh I'm sorry Tenzin, but I already left Paris! );",True,none,5,2019-12-22T17:16:02.000Z,2019-12-22T17:16:02.000Z,UgzpLs1W72iyegXnfVF4AaABAg
17,UgwJm_BA6mkw4Uu9DTN4AaABAg,Peach,https://yt3.ggpht.com/a/AGF-l79oYfp4SjJwKYckrrVoXZpY9Za60nzKc8nxcA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCfQfVy3x1tb2LtS5lmeQm6g,{'value': 'UCfQfVy3x1tb2LtS5lmeQm6g'},ZcCp6ghTP78,Can we just take a moment to appreciate that she tried on each outfit before she packed them for us🙏🏻,Can we just take a moment to appreciate that she tried on each outfit before she packed them for us🙏🏻,True,none,48,2019-12-22T21:09:18.000Z,2019-12-22T21:09:18.000Z,0
18,Ugx-jf7S-dHyxHT0bEN4AaABAg,Fanana M,https://yt3.ggpht.com/a/AGF-l796cPuaJE7c3RYqXkbIHh8SEPkVhEPhmCZG8Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCjkmd85W7h-oaWzVvkMPM1w,{'value': 'UCjkmd85W7h-oaWzVvkMPM1w'},ZcCp6ghTP78,Your JENNGLEBELLS are the best!!,Your JENNGLEBELLS are the best!!,True,none,61,2019-12-22T17:03:57.000Z,2019-12-22T17:03:57.000Z,0
19,Ugx-jf7S-dHyxHT0bEN4AaABAg.92qzCNt8SHL92r-bFW7mP-,Jenn Im,https://yt3.ggpht.com/a/AGF-l78dBoc7rLWB6tLgSzuyj3z6AH_oDltuFIhsBQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCgWfS_47YPVbKx5EK4FLm4A,{'value': 'UCgWfS_47YPVbKx5EK4FLm4A'},ZcCp6ghTP78,Thanks Fanana!,Thanks Fanana!,True,none,1,2019-12-22T17:16:13.000Z,2019-12-22T17:16:13.000Z,Ugx-jf7S-dHyxHT0bEN4AaABAg
20,Ugxe95NjTIZhI0P7Jj94AaABAg,Cai Ping's Journal,https://yt3.ggpht.com/a/AGF-l7__-Sz4lrZveI68eA-ro4uD5TuFBs_G0BPqcQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCvh8pTObWkavxkfWJabOUoQ,{'value': 'UCvh8pTObWkavxkfWJabOUoQ'},ZcCp6ghTP78,"“If I was a normal person, I’d just pack this one” 🤣","“If I was a normal person, I’d just pack this one” 🤣",True,none,4,2019-12-24T20:13:57.000Z,2019-12-24T20:13:57.000Z,0
21,UgwCd_duocGST6rQjpp4AaABAg,Anonymous Dress,https://yt3.ggpht.com/a/AGF-l78Nf-6lJS_C-klsoYkI1Rrf2Y6sQEMlKgsUGg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQUqY6XCZhaGy_TMBHvy8KQ,{'value': 'UCQUqY6XCZhaGy_TMBHvy8KQ'},ZcCp6ghTP78,"2:40, lol this is my excuse for not going out, when my introverted me is extra intense 😂","2:40, lol this is my excuse for not going out, when my introverted me is extra intense 😂",True,none,0,2020-01-18T17:29:34.000Z,2020-01-18T17:29:34.000Z,0
22,UgzgWDN2UR9R7gSPugV4AaABAg,leicanoct,https://yt3.ggpht.com/a/AGF-l7_BD-UpwzHm-4eabxMK9tr3QLpm3HfRZXGK0g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBGwmWY4ss89OrJ-RociNtQ,{'value': 'UCBGwmWY4ss89OrJ-RociNtQ'},ZcCp6ghTP78,"Did you take two large suit cases?  I cant travel with a carry-on.  If I go to Europe, I wont sacrifice my fashion expectations for practicality.","Did you take two large suit cases?  I cant travel with a carry-on.  If I go to Europe, I wont sacrifice my fashion expectations for practicality.",True,none,8,2019-12-23T02:01:37.000Z,2019-12-23T02:01:37.000Z,0
23,Ugxhv-zVa-jwxEWGVL94AaABAg,Hajra Jamal,https://yt3.ggpht.com/a/AGF-l7-WEKkMHqDdLjhPf_c9ze8EUkxN11QD2uAPSA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCh2CUESAbVGB9IYDCXt1gFg,{'value': 'UCh2CUESAbVGB9IYDCXt1gFg'},ZcCp6ghTP78,Can’t wait for Jenn Goes to Paris :),Can’t wait for Jenn Goes to Paris :),True,none,29,2019-12-22T17:27:55.000Z,2019-12-22T17:27:55.000Z,0
24,UgwETwt4v8fpru2q3vl4AaABAg,TheAnhdroid,https://yt3.ggpht.com/a/AGF-l7-RJw5AAaKRn-nFzOhacDCO2RJ_VCRSOxYqKg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClyao0V1Q8ZlJfqDhEs3MGA,{'value': 'UClyao0V1Q8ZlJfqDhEs3MGA'},ZcCp6ghTP78,"Can't wait to see your vlog in Paris, would've loved to meet you here! Hope you didn't have too much trouble getting around with the strikes, because I certainly did!","Can't wait to see your vlog in Paris, would've loved to meet you here! Hope you didn't have too much trouble getting around with the strikes, because I certainly did!",True,none,4,2019-12-22T17:46:33.000Z,2019-12-22T17:46:33.000Z,0
25,UgxikyRMAwbI9YM0_Il4AaABAg,traceeallen,https://yt3.ggpht.com/a/AGF-l7-ubJj0HMEfnC6FFYA35xmqM4tCcljIIs9oGA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCY1zs6yXQuwA5e3lXPlIEPA,{'value': 'UCY1zs6yXQuwA5e3lXPlIEPA'},ZcCp6ghTP78,"When I travel I dont take much make up with me at all compared to how much I use and wear at home but it's actually really nice to see a beauty guru not excessively pack a whole bunch of make up. I know it's their job but sometimes just feels a bit much, so I related a lot more to this video. 
I hope you have a safe trip traveling and Merry Christmas everyone","When I travel I dont take much make up with me at all compared to how much I use and wear at home but it's actually really nice to see a beauty guru not excessively pack a whole bunch of make up. I know it's their job but sometimes just feels a bit much, so I related a lot more to this video. 
I hope you have a safe trip traveling and Merry Christmas everyone",True,none,21,2019-12-22T18:40:00.000Z,2019-12-22T18:40:00.000Z,0
26,Ugxef6FT5flmojuz6054AaABAg,김재원,https://yt3.ggpht.com/a/AGF-l7_Q2yd0JFQCwv8Mt7mn5fyd9QTXZyBAkqshag=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCyS7gURYS9HbJsYv89z3vPA,{'value': 'UCyS7gURYS9HbJsYv89z3vPA'},ZcCp6ghTP78,the chair moving cracked me up😂😂😂 I totally agree with that struggle!!!😁👍and why are you so cute throughout the whole video lollllll,the chair moving cracked me up😂😂😂 I totally agree with that struggle!!!😁👍and why are you so cute throughout the whole video lollllll,True,none,2,2019-12-22T18:35:33.000Z,2019-12-22T18:47:36.000Z,0
27,Ugz4y9p80-I17f1vdnp4AaABAg,J TEODORO,https://yt3.ggpht.com/a/AGF-l7_50jILzbftFZlvJJ8Utgy2aNaw1OnxAJZ-TQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCy9XRt7-mc_S7PIhWuy1i7A,{'value': 'UCy9XRt7-mc_S7PIhWuy1i7A'},ZcCp6ghTP78,"when you got lost at The Row, thats literally me everytime i go there. such a beautiful place but they need some more signs or something lol","when you got lost at The Row, thats literally me everytime i go there. such a beautiful place but they need some more signs or something lol",True,none,14,2019-12-23T05:38:34.000Z,2019-12-23T05:38:34.000Z,0
28,Ugwg3_rBchvbVChixoZ4AaABAg,Abigail Ruschaupt,https://yt3.ggpht.com/a/AGF-l7-bUQ0IFLpNDxj9aDksqL2mtkO64S7e1mcWYA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCERg_O9tBbmctoRE33hHzUg,{'value': 'UCERg_O9tBbmctoRE33hHzUg'},ZcCp6ghTP78,Did anyone else freak out when Jenn said she was bringing lashes labeled “not your baby” to Paris and then immediately scream cause hello The Devil Wears Prada!,Did anyone else freak out when Jenn said she was bringing lashes labeled “not your baby” to Paris and then immediately scream cause hello The Devil Wears Prada!,True,none,3,2020-01-05T03:55:52.000Z,2020-01-05T03:55:52.000Z,0
29,Ugyl7N9ZhCz06bEKkWF4AaABAg,A9H1,https://yt3.ggpht.com/a/AGF-l782ci1YjEk0_flZgW1FZPY315otewyK3DArBw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCZnzGNw7vUSmqofuJiVqvVQ,{'value': 'UCZnzGNw7vUSmqofuJiVqvVQ'},ZcCp6ghTP78,"Woohoo Paris, beautiful country ! Make sure to be careful with the protest though.","Woohoo Paris, beautiful country ! Make sure to be careful with the protest though.",True,none,6,2019-12-22T17:05:16.000Z,2019-12-22T17:05:16.000Z,0
30,Ugz7bf7mtcJ7uRjgtvt4AaABAg,veganviola93,https://yt3.ggpht.com/a/AGF-l7_I5eCdmVDdefFHIoMnZf3X_SgGpR1GrbtjkA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC-qMoxZapgKWqFgPcLVIRpw,{'value': 'UC-qMoxZapgKWqFgPcLVIRpw'},ZcCp6ghTP78,Please tell me you said “water off a ducks back” in homage to Jinkx Monsoon 🙏🏻😂,Please tell me you said “water off a ducks back” in homage to Jinkx Monsoon 🙏🏻😂,True,none,1,2019-12-26T04:38:24.000Z,2019-12-26T04:38:24.000Z,0
31,Ugzlm-qXKC65SDAzqs94AaABAg,Connie C,https://yt3.ggpht.com/a/AGF-l7_SQDgYYFaIqYB0NybruaIKX2R7MgO37BcXKA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1UDIBAcAosgjn5zqwqBdeA,{'value': 'UC1UDIBAcAosgjn5zqwqBdeA'},ZcCp6ghTP78,"I’m finally early!!! Been. So busy recently :( But happy holidays, Jenn! Always looking forward to jennglebells every year :)","I’m finally early!!! Been. So busy recently :( But happy holidays, Jenn! Always looking forward to jennglebells every year :)",True,none,0,2019-12-22T17:04:32.000Z,2019-12-22T17:04:32.000Z,0
32,Ugx-HDaijX31fFPcPG94AaABAg,FLOURISHING,https://yt3.ggpht.com/a/AGF-l79va_j_LWnCyrjd_h_VpeOOfNCYvUT8P5U7jw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbEmd_Vs4ANs0AuKFJLayuA,{'value': 'UCbEmd_Vs4ANs0AuKFJLayuA'},ZcCp6ghTP78,2:05 I can see the difference.. so  glowy!,2:05 I can see the difference.. so  glowy!,True,none,1,2019-12-23T03:28:15.000Z,2019-12-23T03:28:15.000Z,0
33,UgxlXuq_aJENZd3JGx14AaABAg,Janice Koo,https://yt3.ggpht.com/a/AGF-l79-OIuYcbUAQqoVyFKDABYW7HQEsRC2hHH2Yw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC162ieL2aYQYCAUyaxXEC3w,{'value': 'UC162ieL2aYQYCAUyaxXEC3w'},ZcCp6ghTP78,"Did anyone else love the packing part, especially the time lapse?? MORE PLEASE LOL","Did anyone else love the packing part, especially the time lapse?? MORE PLEASE LOL",True,none,12,2019-12-22T17:03:58.000Z,2019-12-22T17:03:58.000Z,0
34,UgwQylwJ7uRsvWiJiPl4AaABAg,Veronica Tham,https://yt3.ggpht.com/a/AGF-l79vuq4roCa3j72FVYFH8jmmXMqzg3wxvX-ScA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3CdsRys7V6lg7e54OM2Cwg,{'value': 'UC3CdsRys7V6lg7e54OM2Cwg'},ZcCp6ghTP78,"I love the way you vlog, you make me laugh so freaking much lmaooo 😂❤️","I love the way you vlog, you make me laugh so freaking much lmaooo 😂❤️",True,none,0,2019-12-23T18:13:49.000Z,2019-12-23T18:13:49.000Z,0
35,UgyXkcU4sgqnKYYDfZt4AaABAg,wanderingwithyan,https://yt3.ggpht.com/a/AGF-l78gJ0UsflU88kfNx-bIXqMXof8s_vCkcQEDSQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCVR4t8iLjXhM1YBh9hXTEVQ,{'value': 'UCVR4t8iLjXhM1YBh9hXTEVQ'},ZcCp6ghTP78,Merry Christmas Jen! Excited about continuing with your journey for 2020! Love from HK / Australia,Merry Christmas Jen! Excited about continuing with your journey for 2020! Love from HK / Australia,True,none,0,2019-12-22T17:23:33.000Z,2019-12-22T17:23:33.000Z,0
36,UgxLeiWnVqTL7iwaIUd4AaABAg,heysunny,https://yt3.ggpht.com/a/AGF-l7_zP9D7ofDznx7awu-zRATMooZ5-ZSzoT6hyg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCu6e5HgC54yt25rVoDeXxRw,{'value': 'UCu6e5HgC54yt25rVoDeXxRw'},ZcCp6ghTP78,Gosh she’s so pretty 💜 love your vlogs,Gosh she’s so pretty 💜 love your vlogs,True,none,3,2019-12-23T01:38:28.000Z,2019-12-23T01:38:28.000Z,0
37,UgxbDO2mKOX_yJmX68V4AaABAg,Cheryl Goer,https://yt3.ggpht.com/a/AGF-l789Sbqn0476G7jY4wmYFBN3wnh4-_rZr7KF7w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCzK3lalwCwKB7vKmhlhP3jQ,{'value': 'UCzK3lalwCwKB7vKmhlhP3jQ'},ZcCp6ghTP78,The photoshoot turned out so amazing!!!😍😍😍 You look stunning💕,The photoshoot turned out so amazing!!!😍😍😍 You look stunning💕,True,none,0,2019-12-22T17:20:00.000Z,2019-12-22T17:20:00.000Z,0
38,UgxnpEBHwE0vwL04DAl4AaABAg,wavygirltaylorx3,https://yt3.ggpht.com/a/AGF-l78P5MzC3DJVoGfWM1Q5a6YBA_8GpjHyqGWZ1A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCUe85WYj6Y7BOI8nzBHsTvw,{'value': 'UCUe85WYj6Y7BOI8nzBHsTvw'},ZcCp6ghTP78,Glad you had a great time in paris!! Gonna try your intensive packing list in the future. Love ya jenn!,Glad you had a great time in paris!! Gonna try your intensive packing list in the future. Love ya jenn!,True,none,0,2019-12-22T17:21:00.000Z,2019-12-22T17:21:00.000Z,0
39,Ugzf5gtlqBF0yleK2_14AaABAg,Tasha James,https://yt3.ggpht.com/a/AGF-l78auK7-z83YWVJ8DQxUi1CESn3ftU8v8gHRCA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC6ANj9oNm7EJzRfwGfX4dug,{'value': 'UC6ANj9oNm7EJzRfwGfX4dug'},ZcCp6ghTP78,"Zinc works wonders for sore throats and boosting your immune system! I always take some when I feel something coming on, and it helps tremendously. Anyway, hope you feel better soon and have a lovely trip! 🖤🖤","Zinc works wonders for sore throats and boosting your immune system! I always take some when I feel something coming on, and it helps tremendously. Anyway, hope you feel better soon and have a lovely trip! 🖤🖤",True,none,33,2019-12-22T17:17:45.000Z,2019-12-22T17:17:45.000Z,0
40,Ugzf5gtlqBF0yleK2_14AaABAg.92r-mTfHKuR92r03_BYGxK,Jenn Im,https://yt3.ggpht.com/a/AGF-l78dBoc7rLWB6tLgSzuyj3z6AH_oDltuFIhsBQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCgWfS_47YPVbKx5EK4FLm4A,{'value': 'UCgWfS_47YPVbKx5EK4FLm4A'},ZcCp6ghTP78,I wish I had some Zinc nowwww!,I wish I had some Zinc nowwww!,True,none,1,2019-12-22T17:20:13.000Z,2019-12-22T17:20:13.000Z,Ugzf5gtlqBF0yleK2_14AaABAg
41,UgzfRAmJjikbJ1EWkoR4AaABAg,Angela,https://yt3.ggpht.com/a/AGF-l79kruetbZ418N8NaX5WPcJjMIZ7VU4-LeNYSQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMRKoVTPZDmqzRlgncEqM6Q,{'value': 'UCMRKoVTPZDmqzRlgncEqM6Q'},ZcCp6ghTP78,I wish Jenn does this same type of vlog when she goes to a warm place too!!,I wish Jenn does this same type of vlog when she goes to a warm place too!!,True,none,0,2019-12-22T23:08:24.000Z,2019-12-22T23:08:24.000Z,0
42,UgxdggBcBdTKWLS7ve54AaABAg,Sophia Penrose K.,https://yt3.ggpht.com/a/AGF-l78c2SNly2kKUdIor8j_W8cAefcAVjLuTYEgYg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCWfk6ayq6NaY1ES3TRxTX1w,{'value': 'UCWfk6ayq6NaY1ES3TRxTX1w'},ZcCp6ghTP78,Your vlogs are one of my favourites. You have such contagious enthusiasm! Hope you have a lovely Christmas Jenn! May your days be filled with happiness and loved ones 😊❤,Your vlogs are one of my favourites. You have such contagious enthusiasm! Hope you have a lovely Christmas Jenn! May your days be filled with happiness and loved ones 😊❤,True,none,0,2019-12-22T19:05:02.000Z,2019-12-22T19:05:02.000Z,0
